BarnName,Index,DHIID,RFID,AgeMons_Ref,HfrMerit$,DateDue,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$,SireMerit$
7406 ,7406,47VCP2298,,21,+239,5-19,1HO6833,14HO3831,5909,+1362,+10,+33,+92,+386
7515 ,7515,47VCP2659,,20,+239,6-21,97HO1608,29HO10321,5204,-316,+15,-11,+64,+414
7667 ,7667,47VEB5306,,17,+239,7-27,501HO8903,203HO421,6187,+746,+23,+21,+298,+179
7888 ,7888,47VEB6068,,14,+239,,1HO9926,1HO5702,5620,-311,+10,-10,+49,+429
7939 ,7939,47VEB6371,,14,+239,,501HO6845,11HO7741,6402,+616,+14,+13,+135,+342
8068 ,8068,47VEB6495,,12,+239,,1HO8664,29HO9155,5901,+263,+6,+12,+107,+371
8198 ,8198,47VEB6591,,10,+239,,HB,1HO7235,6472,+1236,+75,+38,+478,
8238 ,8238,000000000,,9,+239,,1HO2576,507HO6838,5874,+136,+3,-1,-34,+511E
7100 ,7100,000000000,,25,+238,2-23,7HO6168,1HO6360,5028,+191,+3,+1,+243,+232
7856 ,7856,47VEB6055,,15,+238,10-13,501HO8812,507HO6695,6344,-36,+37,+6,+180,+296
8477 ,8477,47VEB6966,,6,+238,,1HO2543,,2826,,,,,+476
8581 ,8581,000000000,,4,+238,,1HO2543,,2624,,,,,+476
8630 ,8630,000000000,,4,+238,,1HO2543,,4401,,,,,+476
8637 ,8637,000000000,,4,+238,,1HO2543,,4487,,,,,+476
8162 ,8162,47VEB6550,,10,+237,,1HO2610,1HO5588,5809,+521,-13,+8,+44,+430
8178 ,8178,47VEB6566,,10,+237,,501HO8598,1HO6721,6562,+502,+17,+5,+218,+256
8414 ,8414,47VFF1016,,7,+237,,1HO9103,,5478,,,,,+473
8570 ,8570,000000000,,5,+237,,751HO9103,7HO6168,6839,,,,,+473
8588 ,8588,000000000,,4,+237,,751HO9103,14HO3801,6888,,,,,+473
8590 ,8590,000000000,,4,+237,,751HO9103,1HO7235,6689,,,,,+473
8602 ,8602,000000000,,4,+237,,751HO9103,,5631,,,,,+473
8624 ,8624,000000000,,4,+237,,751HO9103,507HO6168,6921,,,,,+473
8667 ,8667,000000000,,3,+237,,751HO9103,7HO7602,6975,,,,,+473
8678 ,8678,000000000,,3,+237,,751HO9103,7HO6782,6910,,,,,+473
8680 ,8680,000000000,,3,+237,,1HO9103,1HO7336,6906,,,,,+473
8702 ,8702,000000000,,3,+237,,751HO9103,1HO7336,6991,,,,,+473
8703 ,8703,000000000,,2,+237,,751HO9103,1HO9448,6979,,,,,+473
8751 ,8751,000000000,,2,+237,,751HO9103,1HO9390,6972,,,,,+473
8827 ,8827,000000000,,,+237,,751HO9103,501HO7290,7098,,,,,+473
8834 ,8834,000000000,,,+237,,1HO9103,1HO6987,7049,,,,,+473
7511 ,7511,47VCP2629,,20,+236,6-23,501HO7467,507HO6695,6127,+437,+54,+14,+244,+228
7862 ,7862,47VEB6073,,15,+236,,501HO8812,7HO5605,6311,+511,+49,+13,+176,+296
8218 ,8218,47VEB6549,,10,+236,,1HO7691,9HO2575,2982,-410,-6,-7,+173,+299
8355 ,8355,47VEB6866,,8,+236,,1HO9659,1HO9338,6660,+669,+1,+15,+97,+374
7058 ,7058,47VCP2046,,25,+235,3-18,501HO7290,7HO6695,5771,,,,,+470
7059 ,7059,47VCP2089,,25,+235,2-06,501HO7290,7HO6695,5771,,,,,+470
7174 ,7174,47VCP2256,,24,+235,2-10,501HO7290,,5846,,,,,+470
7218 ,7218,47VCP2207,,23,+235,6-16,1HO7290,,2217,,,,,+470
7323 ,7323,000000000,,22,+235,,1HO7290,,3670,,,,,+470
7333 ,7333,47VCP2429,,22,+235,5-30,1HO7624,7HO6417,5344,+608,+11,+29,+231,+238
7417 ,7417,47VCP2387,,21,+235,4-28,507HO6838,1HO5588,6070,+1076,+5,+23,+243,+227
7767 ,7767,000000000,,16,+235,,1HO9598,,4368,,,,,+470
7794 ,7794,000000000,,16,+235,,507HO8165,507HO7379,6284,+905,+15,+21,+79,+391
7922 ,7922,47VEB6366,,14,+235,,1HO7290,,5637,,,,,+470
8023 ,8023,47VEB6388,,12,+235,,1HO8827,,4570,,,,,+470
8069 ,8069,47VEB6479,,12,+235,,1HO2610,1HO8253,2861,-251,+2,-4,+40,+430
8362 ,8362,47VEB6867,,8,+235,,1HO6987,203HO466,5548,-124,+7,-3,+150,+320
8612 ,8612,000000000,,4,+235,,1HO2678,29HO10124,6258,-29,+11,+6,+141,+329
8619 ,8619,000000000,,4,+235,,1HO7290,,2461,,,,,+470
7320 ,7320,47VCP2305,,22,+234,3-13,29HO9155,1HO5697,5201,+422,+38,+14,+247,+220
7481 ,7481,47VCP2617,,20,+234,6-26,501HO8328,1HO6721,6059,+131,+12,+3,+179,+288
8426 ,8426,47VFF1029,,7,+234,,751HO9208,14HO3801,6754,-152,+2,-4,+55,+413
8594 ,8594,000000000,,4,+234,,1HO2615,,5839,,,,,+467
8613 ,8613,000000000,,4,+234,,1HO2615,,2879,,,,,+467
8802 ,8802,000000000,,1,+234,,1HO9988,507HO7379,6262,+714,+31,+19,+148,+320
7371 ,7371,47VCP2391,,22,+233,4-08,1HO6833,7HO5710,2512,+754,+7,+19,+80,+386
7749 ,7749,000000000,,16,+233,8-28,501HO6987,1HO6721,6196,+534,+28,+6,+146,+320
7802 ,7802,47VEB6044,,15,+233,10-02,200HO5049,1HO5588,5012,+761,+17,+11,+68,+398
7837 ,7837,47VEB6060,,15,+232,,501HO8903,29HO10792,6323,+1043,+23,+33,+284,+179
8127 ,8127,47VEB6456,,11,+232,,1HO2665,11HO5929,2834,-91,+27,-4,+72,+391
8176 ,8176,47VEB6610,,10,+232,,1HO7336,203HO421,5321,+1347,+18,+35,+273,+190
8267 ,8267,000000000,,9,+232,,1HO2605,1HO6802,5283,+404,-2,+2,+145,+318
7408 ,7408,47VCP2400,,21,+231,4-29,501HO8717,1HO7127,5966,+330,+15,+7,+94,+368
7966 ,7966,47VEB6351,,13,+231,,1HO9541,224HO6974,2747,+627,+12,+11,+76,+385
8423 ,8423,47VEB6956,,7,+231,,1HO2607,HB,5253,,,,,+462
8505 ,8505,47VFF1140,,6,+231,,1HO2615,1HO8685,5976,-110,-9,-1,-6,+467
7579 ,7579,47VCP2865,,19,+230,6-29,501HO7094,7HO6168,6186,+293,+11,+19,+217,+243
7941 ,7941,47VEB6417,,14,+230,,501HO8407,507HO6838,6400,+884,+13,+21,+122,+338
8348 ,8348,47VEB6836,,8,+230,,1HO9395,11HO4623,2436,+346,+16,+10,+56,+403
8349 ,8349,47VEB6822,,8,+230,,1HO9395,11HO4623,2436,+346,+16,+10,+56,+403
8727 ,8727,000000000,,2,+230,,1HO7691,29HO10493,5782,-261,+10,+8,+161,+299
7254 ,7254,47VCP2212,,23,+229,2-27,1HO7290,29HO10483,5845,-451,-1,-7,-13,+470
7394 ,7394,47VCP2408,,21,+229,5-17,501HO7094,1HO5663,6028,+1043,+28,+27,+214,+243
7451 ,7451,47VCP2655,,20,+229,5-13,1HO5433,7HO6417,5080,-1135,-2,-13,+128,+329
8273 ,8273,000000000,,9,+229,,1HO9657,1HO2406,5284,-196,+10,-1,+97,+360
8688 ,8688,000000000,,3,+229,,1HO2690,,5761,,,,,+458
8761 ,8761,000000000,,1,+229,,1HO2562,11HO5486,5402,+767,-33,+13,+105,+352
7065 ,7065,47VCP2063,,25,+228,2-02,501HO7169,,5766,,,,,+455
7081 ,7081,47VCP2017,,25,+228,6-01,1HO7169,,2904,,,,,+455
7089 ,7089,47VCP2058,,25,+228,1-12,1HO7169,,4358,,,,,+455
7112 ,7112,47VCP2066,,25,+228,2-13,501HO7169,1HO6802,5648,,,,,+455
7138 ,7138,47VCP2248,,24,+228,3-16,1HO7169,,5135,,,,,+455
7184 ,7184,47VCP2198,,24,+228,2-17,501HO7169,,5918,,,,,+455
7221 ,7221,000000000,,23,+228,2-18,1HO7169,,5332,,,,,+455
7250 ,7250,000000000,,23,+228,,501HO7169,UNKNOWN,5939,,,,,+455
7312 ,7312,000000000,,22,+228,3-16,1HO7169,,5383,,,,,+455
7324 ,7324,47VCP2409,,22,+228,4-13,1HO7169,,5096,,,,,+455
7332 ,7332,47VCP2414,,22,+228,3-30,501HO8717,1HO8851,6009,+153,-2,+4,+87,+368
7359 ,7359,47VCP2390,,22,+228,4-16,1HO7169,,5406,,,,,+455
7458 ,7458,47VCP2668,,20,+228,6-10,501HO7169,1JE480,5848,,,,,+455
7823 ,7823,47VEB6098,,15,+228,,1HO7169,,5652,,,,,+455
7826 ,7826,000000000,,15,+228,,501HO7169,507HO6695,6170,,,,,+455
8515 ,8515,47VFF1174,,6,+228,,1HO2615,11HO4338,6037,+284,+14,+18,-11,+467
7413 ,7413,47VCP2455,,21,+227,4-28,1HO6487,1HO6360,5378,+351,-8,+12,+253,+200
7969 ,7969,47VEB6377,,13,+227,,1HO7127,,4136,,,,,+453
7970 ,7970,47VEB6409,,13,+227,,1HO7127,,1431,,,,,+453
8101 ,8101,47VEB6523,,11,+227,,1HO7127,,4386,,,,,+453
8119 ,8119,47VEB6563,,11,+227,,HB,7HO6417,6500,+778,+21,+35,+453,
8185 ,8185,47VEB6562,,10,+227,,1HO9915,1HO6802,5256,+310,+15,-3,+162,+291
8263 ,8263,000000000,,9,+227,,1HO7127,,4133,,,,,+453
8307 ,8307,000000000,,8,+227,,1HO2606,14HO3831,5909,+1362,+10,+33,+92,+361
8311 ,8311,47VEB6838,,8,+227,,1HO7127,,4369,,,,,+453
7527 ,7527,47VCP2615,,19,+226,6-22,501HO8328,11HO7094,6026,+389,-1,+13,+163,+288
7560 ,7560,47VCP2912,,19,+226,7-06,1HO9543,29HO10321,5025,+1085,+38,+21,+127,+324
7402 ,7402,47VCP2300,,21,+225,4-13,501HO8833,1HO8912,6013,-48,+2,-4,+47,+403
7420 ,7420,47VCP2407,,21,+225,4-30,501HO8833,1HO2406,5981,-401,-33,-6,+47,+403
7842 ,7842,47VEB6089,,15,+225,10-11,501HO7169,507HO7043,6321,-219,-31,-2,-6,+455
8258 ,8258,000000000,,9,+225,,1HO7794,7HO6417,5080,-1135,-2,-13,+128,+322
8609 ,8609,000000000,,4,+225,,1HO2644,11HO6159,6079,+1457,+40,+37,+190,+259
7523 ,7523,47VCP2648,,20,+224,8-19,7HO6168,1HO6360,5425,+3,+0,+8,+216,+232
7566 ,7566,47VCP2917,,19,+224,7-26,1HO9588,9HO2575,2799,+253,-6,+4,+160,+287
7572 ,7572,47VCP2870,,19,+224,8-06,501HO7094,7HO5605,6141,+637,+36,+17,+205,+243
7641 ,7641,47VEB5292,,18,+224,7-22,501HO8717,11HO7319,6203,+400,+9,+9,+80,+368
7861 ,7861,47VEB6047,,15,+224,,1HO7169,1HO6802,5741,-21,-25,-8,-7,+455
8048 ,8048,47VEB6498,,12,+224,,1HO9103,1HO6802,5779,-167,-22,-18,-25,+473
8052 ,8052,47VEB6512,,12,+224,,501HO6833,29HO10818,6430,-281,-12,-8,+61,+386
8255 ,8255,000000000,,9,+224,,1HO9309,1HO5588,6060,+434,-4,+11,+198,+250
8454 ,8454,47VEB6983,,6,+224,,1HO9040,1HO5045,6690,,,,,+448
8468 ,8468,47VEB6976,,6,+224,,1HO9040,1HO9226,6700,,,,,+448
8480 ,8480,47VFF1011,,6,+224,,1HO9040,1HO9226,6700,,,,,+448
8492 ,8492,47VFF1154,,6,+224,,1HO9040,1HO9226,6700,,,,,+448
8493 ,8493,47VFF1134,,6,+224,,1HO9040,1HO9226,6700,,,,,+448
8494 ,8494,47VFF1155,,6,+224,,1HO9040,1HO9226,6700,,,,,+448
8501 ,8501,47VFF1157,,6,+224,,1HO9040,1HO9226,6700,,,,,+448
8560 ,8560,000000000,,5,+224,,751HO9040,,6814,,,,,+448
8580 ,8580,000000000,,4,+224,,751HO9040,JERSEYS,6832,,,,,+448
8592 ,8592,000000000,,4,+224,,751HO9040,1HO9362,6837,,,,,+448
8614 ,8614,000000000,,4,+224,,751HO9040,1HO6987,6889,,,,,+448
8622 ,8622,000000000,,4,+224,,751HO9040,501HO7290,6879,,,,,+448
8627 ,8627,000000000,,4,+224,,751HO9040,,6912,,,,,+448
8633 ,8633,000000000,,4,+224,,751HO9040,1HO7290,6900,,,,,+448
8639 ,8639,000000000,,4,+224,,751HO9040,1HO7690,6925,,,,,+448
8641 ,8641,000000000,,4,+224,,751HO9040,1HO7290,6884,,,,,+448
8672 ,8672,000000000,,3,+224,,751HO9040,1HO7336,6887,,,,,+448
8696 ,8696,000000000,,3,+224,,751HO9040,7HO7839,6958,,,,,+448
8713 ,8713,000000000,,2,+224,,751HO9040,29HO10493,6967,,,,,+448
8722 ,8722,000000000,,2,+224,,751HO9040,1HO7690,6985,,,,,+448
8755 ,8755,000000000,,2,+224,,751HO9040,14HO3801,7002,,,,,+448
8777 ,8777,000000000,,1,+224,,751HO9040,507HO6168,7074,,,,,+448
8782 ,8782,000000000,,1,+224,,751HO9040,507HO7466,7013,,,,,+448
8783 ,8783,000000000,,1,+224,,751HO9040,29HO11396,7073,,,,,+448
7265 ,7265,000000000,,23,+223,6-16,1HO6939,14HO3831,5352,+1293,+25,+32,+199,+247
7266 ,7266,000000000,,23,+223,4-03,1HO6939,14HO3831,5352,+1293,+25,+32,+199,+247
7597 ,7597,47VCP2874,,18,+223,8-10,1HO9588,1HO6671,5345,+621,+30,+20,+159,+287
7986 ,7986,47VEB6397,,13,+223,,501HO8824,507HO7482,6423,,,,,+445
8055 ,8055,47VEB6517,,12,+223,,501HO8824,507HO7482,6424,,,,,+445
8088 ,8088,47VEB6520,,12,+223,,501HO8824,HB,6433,,,,,+445
8105 ,8105,47VEB6482,,11,+223,,501HO8824,HOLSTEINS,6473,,,,,+445
8149 ,8149,47VEB6620,,11,+223,,501HO8824,HOLSTEIN,6516,,,,,+445
8158 ,8158,47VEB6613,,10,+223,,501HO8824,HOLSTEINS,6524,,,,,+445
8206 ,8206,47VEB6538,,10,+223,,1HO7127,11HO9158,4461,+581,+26,+17,-7,+453
8422 ,8422,47VFF1002,,7,+223,,1HO2641,,5384,,,,,+446
8458 ,8458,47VFF1021,,6,+223,,1HO7290,9HO2299,2539,-501,+16,-10,-24,+470
8701 ,8701,000000000,,3,+223,,1HO2641,,4601,,,,,+446
7392 ,7392,47VCP2446,,21,+221,4-17,1HO7690,14HO2736,5264,+526,+14,+6,+228,+214
7956 ,7956,47VEB6378,,13,+221,,1HO8430,1HO2406,5770,+86,+14,+6,+89,+353
8595 ,8595,000000000,,4,+221,,1HO9554,11HO7741,6320,-163,-19,-1,+21,+420
7788 ,7788,000000000,,16,+220,9-15,507HO7466,203HO421,6225,+205,+12,+7,+192,+247
8093 ,8093,47VEB6487,,12,+220,,1HO8523,1HO7235,5968,-149,+11,-3,+127,+312
8411 ,8411,47VEB6972,,7,+220,,1HO8562,,1642,,,,,+439
8486 ,8486,47VEB6992,,6,+220,,1HO8562,,3774,,,,,+439
8648 ,8648,000000000,,3,+220,,1HO8562,,4446,,,,,+439
7537 ,7537,47VCP2609,,19,+219,7-02,501HO6845,507HO7043,6149,+812,-29,+17,+96,+342
7619 ,7619,000000000,,18,+219,7-20,1HO9592,,3542,,,,,+438
7629 ,7629,47VEB5301,,18,+219,8-19,1HO9592,,4566,,,,,+438
7699 ,7699,47VEB5296,,17,+219,8-19,7HO7615,,3774,,,,,+437
7757 ,7757,47VEB5530,,16,+219,8-29,7HO7615,HB,5674,,,,,+437
7791 ,7791,000000000,,16,+219,9-29,1HO9915,14HO2736,5270,+63,+8,-2,+146,+291
7796 ,7796,000000000,,16,+219,9-27,501HO6845,29HO10792,6191,-142,+4,+2,+95,+342
7834 ,7834,000000000,,15,+219,,7HO7615,,5649,,,,,+437
7840 ,7840,47VEB6093,,15,+219,,7HO7615,,4401,,,,,+437
7847 ,7847,47VEB6067,,15,+219,10-12,7HO7615,,3551,,,,,+437
8044 ,8044,47VEB6497,,12,+219,,1HO7169,1HO6360,5182,-1132,-35,-29,-17,+455
8506 ,8506,47VFF1151,,6,+219,,1HO2660,,3817,,,,,+438
7887 ,7887,47VEB6023,,14,+218,,1HO2582,,2365,,,,,+435
7979 ,7979,47VEB6363,,13,+218,,501HO8598,29HO10818,6395,+189,-2,+1,+179,+256
8174 ,8174,47VEB6590,,10,+218,,501HO8407,1HO6939,6646,-302,+21,+2,+97,+338
8733 ,8733,000000000,,2,+218,,1HO8328,1HO5663,6328,+933,+5,+24,+147,+288
7465 ,7465,47VCP2621,,20,+217,7-16,1HO9670,1HO6802,5209,+1100,-3,+25,+228,+206
7528 ,7528,47VCP2934,,19,+217,7-12,501HO8328,1HO7235,6137,+375,+5,+9,+145,+288
7886 ,7886,47VEB6069,,14,+217,,1HO8827,1HO5702,2718,-201,+22,-15,-36,+470
8654 ,8654,000000000,,3,+217,,1HO8878,11HO5534,4315,-72,-4,+2,+154,+280
7028 ,7028,47VCP1757,,26,+216,1-27,1HO6987,11HO8624,4464,+30,+10,+14,+112,+320
7482 ,7482,47VCP2667,,20,+216,6-08,1HO6776,1HO6360,5411,+181,-10,+2,+213,+218
8200 ,8200,47VEB6548,,10,+216,,1HO8407,1HO7127,5966,+330,+15,+7,+94,+338
8615 ,8615,000000000,,4,+216,,1HO8764,14HO3751,5709,-217,-41,+0,-83,+514
8745 ,8745,000000000,,2,+216,,1HO8328,1HO5697,5199,+352,+9,+12,+143,+288
8750 ,8750,000000000,,2,+216,,1HO2562,29HO10321,5453,-413,+22,+1,+79,+352
7153 ,7153,47VCP2260,,24,+215,2-07,501HO7467,1HO2406,5837,+891,+28,+21,+202,+228
7444 ,7444,47VCP2608,,20,+215,5-25,29HO10124,,4445,,,,,+430
7718 ,7718,47VEB5309,,17,+215,10-13,1HO7169,1HO5315,5531,+289,+17,+10,-25,+455
7780 ,7780,000000000,,16,+215,9-12,777HO5049,7HO6417,6254,-42,+33,+13,+429,
8038 ,8038,47VEB6514,,12,+215,,1HO2564,,5823,,,,,+429
8066 ,8066,47VEB6519,,12,+215,,1HO2610,,5376,,,,,+430
8107 ,8107,47VEB6477,,11,+215,,1HO2564,203HO486,5958,,,,,+429
8153 ,8153,47VEB6621,,10,+215,,1HO9949,,4366,,,,,+430
8155 ,8155,47VEB6554,,10,+215,,1HO2610,,2378,,,,,+430
7416 ,7416,47VCP2386,,21,+214,4-27,1HO9666,1HO2406,5176,+470,+3,+22,+98,+329
8339 ,8339,47VEB6868,,8,+214,,1HO7336,1HO5663,5820,+652,+9,+16,+237,+190
8408 ,8408,47VEB6961,,7,+214,,751HO8812,1HO9344,6724,+342,+38,+17,+132,+296
8519 ,8519,47VFF1177,,5,+214,,751HO8764,7HO6838,6775,-255,-15,-7,-86,+514
6999 ,6999,47VCP1752,,26,+213,5-22,1HO2406,14HO3597,5162,+462,+9,+4,+203,+222
7162 ,7162,47VCP2213,,24,+212,2-11,1HO6833,14HO3751,5778,+111,+9,+7,+38,+386
7438 ,7438,47VCP2607,,20,+212,5-12,501HO8328,3HO5678,6074,-1,+9,+5,+136,+288
7896 ,7896,47VEB6080,,14,+212,,1HO9932,1HO5626,2420,+194,-11,+9,+80,+344
8189 ,8189,47VEB6552,,10,+212,,501HO6845,1HO7127,6577,+26,+12,+8,+81,+342
8197 ,8197,47VEB6543,,10,+212,,1HO6987,1HO6671,5393,+175,+0,+6,+104,+320
8281 ,8281,000000000,,9,+212,,1HO9309,1HO6360,5131,-575,-21,-10,+173,+250
7411 ,7411,47VCP2415,,21,+211,5-25,1HO5663,29HO10483,5386,-384,+16,-2,+156,+266
7586 ,7586,47VCP2927,,19,+211,7-01,501HO6845,1HO5663,6179,+497,+7,+7,+80,+342
7740 ,7740,000000000,,17,+210,8-13,1HO7900,,4354,,,,,+420
7824 ,7824,000000000,,15,+210,9-27,1HO7900,,5631,,,,,+420
7916 ,7916,47VEB6382,,14,+210,,501HO6845,1HO9134,6369,+614,+16,+11,+78,+342
8328 ,8328,47VEB6880,,8,+210,,HB,7HO6417,6597,+109,+9,+19,+419,
7060 ,7060,47VCP2039,,25,+209,1-13,501HO7290,14HO3751,5777,-304,-1,+2,-53,+470
7280 ,7280,47VCP2430,,23,+209,4-10,507HO6838,1HO7235,5912,+839,+35,+31,+190,+227
8184 ,8184,47VEB6607,,10,+209,,1HO8664,1HO8912,6013,-48,+2,-4,+47,+371
8344 ,8344,47VEB6848,,8,+209,,1HO9395,14HO3367,2839,-404,-8,+0,+14,+403
8462 ,8462,47VFF1023,,6,+209,,1HO9673,1HO7169,6634,,,,,+417
8463 ,8463,47VEB6988,,6,+209,,1HO9673,1HO7169,6634,,,,,+417
8466 ,8466,47VEB6981,,6,+209,,1HO9673,1HO7169,6634,,,,,+417
8474 ,8474,47VFF1031,,6,+209,,1HO9673,1HO7169,6634,,,,,+417
8481 ,8481,47VFF1004,,6,+209,,1HO9673,1HO7169,6634,,,,,+417
8491 ,8491,47VFF1162,,6,+209,,1HO9673,1HO6833,6691,,,,,+417
8005 ,8005,47VEB6410,,13,+208,,1HO7794,1HO8451,5110,+246,+6,+10,+93,+322
7281 ,7281,000000000,,23,+207,5-10,1HO7127,1HO5588,5945,-21,-18,-3,-40,+453
7492 ,7492,47VCP2632,,20,+207,7-15,97HO1608,,5364,,,,,+414
7753 ,7753,47VEB5286,,16,+207,9-01,97HO1608,7HO7011,5485,-76,-6,-3,-1,+414
8086 ,8086,47VEB6489,,12,+207,,1HO7691,1HO5588,2928,+999,+10,+23,+115,+299
8139 ,8139,47VEB6547,,11,+207,,1HO8328,203HO421,5312,+422,+2,+8,+125,+288
8309 ,8309,47VEB6886,,8,+207,,751HO9208,JERSEYS,6576,,,,,+413
8336 ,8336,47VEB6846,,8,+207,,751HO9208,,6670,,,,,+413
8354 ,8354,47VEB6877,,8,+207,,1HO9457,93JE3083,5996,,,,,+414
8363 ,8363,47VEB6904,,8,+207,,751HO9208,1HO6883,6664,,,,,+413
8543 ,8543,000000000,,5,+207,,751HO9208,,6815,,,,,+413
8548 ,8548,000000000,,5,+207,,751HO9208,,6834,,,,,+413
8554 ,8554,000000000,,5,+207,,751HO9208,29HO10493,6810,,,,,+413
8766 ,8766,000000000,,1,+207,,751HO9208,1HO7767,6986,,,,,+413
8771 ,8771,000000000,,1,+207,,751HO9208,7HO6168,7090,,,,,+413
8795 ,8795,000000000,,1,+207,,751HO9208,1HO7169,7096,,,,,+413
8815 ,8815,000000000,,1,+207,,751HO9208,507HO6168,7061,,,,,+413
7181 ,7181,000000000,,24,+206,2-15,7HO6838,7HO6417,5058,-323,+7,+7,+184,+227
7512 ,7512,47VCP2624,,20,+206,6-22,29HO9155,1HO5702,5366,+1162,+40,+26,+191,+220
7513 ,7513,47VEB5262,,20,+206,6-20,29HO9155,1HO5702,5366,+1162,+40,+26,+191,+220
7748 ,7748,000000000,,16,+206,9-16,1HO2505,,3928,,,,,+412
8164 ,8164,47VEB6565,,10,+206,,1HO2599,,5857,,,,,+412
8605 ,8605,000000000,,4,+206,,1HO2566,9HO2575,2723,-239,-50,-3,+67,+345
8650 ,8650,000000000,,3,+206,,1HO9925,,4431,,,,,+411
7400 ,7400,47VCP2295,,21,+205,4-13,7HO7602,203HO421,5309,+1126,+27,+25,+240,+169
7669 ,7669,47VEB5260,,17,+205,8-01,1HO6827,1HO2406,5610,+157,+11,+5,+31,+378
8567 ,8567,000000000,,5,+205,,HB,1HO7290,6785,+471,+84,+28,+409,
7173 ,7173,47VCP2220,,24,+204,2-28,29HO11396,14HO3831,5279,+856,+34,+18,+226,+182
7501 ,7501,47VCP2591,,20,+204,6-01,1HO6776,1HO2394,5440,-20,+18,+7,+190,+218
7589 ,7589,47VCP2910,,19,+204,7-09,501HO7094,14HO4099,6189,+444,-30,+25,+165,+243
8016 ,8016,47VEB6372,,13,+204,,1HO9952,1HO5551,2483,-443,-19,-16,-183,+591
7901 ,7901,47VEB6096,,14,+203,,1HO2585,203HO421,5314,+945,+30,+19,+181,+225
7972 ,7972,47VEB6346,,13,+203,,1HO9541,1HO5702,2838,+251,+11,-4,+20,+385
8294 ,8294,47VEB6888,,9,+203,,1HO8430,29HO10792,5937,-160,-5,+4,+53,+353
7762 ,7762,000000000,,16,+202,8-31,529HO11609,7HO5605,6175,+112,+23,+0,+85,+319
8209 ,8209,47VEB6576,,10,+202,,1HO2560,,2298,,,,,+403
8274 ,8274,000000000,,9,+202,,1HO2560,,4084,,,,,+403
7480 ,7480,47VCP2605,,20,+201,6-05,1HO9670,9HO2575,5149,+135,-4,+3,+196,+206
7120 ,7120,47VCP2094,,25,+200,4-01,501HO7290,14HO3751,5733,-782,-4,-10,-70,+470
7131 ,7131,47VCP2044,,24,+200,1-17,1HO6721,1HO2406,5836,+297,-1,+9,+80,+319
7204 ,7204,47VCP2216,,24,+200,2-17,1HO9623,7HO6349,2849,+474,+43,+23,+79,+320
7839 ,7839,47VEB6086,,15,+200,,1HO6845,1HO7512,2409,+1021,+1,+21,+57,+342
7760 ,7760,000000000,,16,+198,,29HO11609,507HO6695,6238,-448,+36,-10,+76,+319
7895 ,7895,47VEB6053,,14,+198,,1HO8782,,2458,,,,,+396
8033 ,8033,47VEB6462,,12,+198,,1HO8782,,2536,,,,,+396
8257 ,8257,000000000,,9,+198,,1HO9309,1HO5588,5987,+987,+9,+24,+146,+250
7424 ,7424,47VCP2413,,21,+197,4-20,1HO9498,1HO6802,5092,+786,+1,+9,+151,+243
8597 ,8597,000000000,,4,+197,,1HO2644,507HO7173,6198,+123,+12,+4,+135,+259
7607 ,7607,000000000,,18,+196,,507HO8165,UNKNOWN,5973,,,,,+391
8118 ,8118,47VEB6555,,11,+196,,1HO2665,HB,5489,,,,,+391
8670 ,8670,000000000,,3,+196,,1HO7794,203HO466,5558,+110,-19,-8,+69,+322
7234 ,7234,47VCP2267,,23,+195,3-02,1HO7690,1HO6802,5094,+629,+15,+13,+175,+214
7539 ,7539,47VCP2577,,19,+195,7-07,507HO6838,1HO7235,6093,+589,+18,+15,+162,+227
8027 ,8027,47VEB6367,,12,+195,,1HO2621,,5828,,,,,+390
8036 ,8036,47VEB6516,,12,+195,,1HO2621,,4576,,,,,+390
7454 ,7454,47VCP2604,,20,+194,7-20,1HO9672,,4133,,,,,+388
7472 ,7472,47VEB5280,,20,+194,6-03,1HO9672,,4562,,,,,+388
8813 ,8813,000000000,,1,+194,,1HO2687,,4553,,,,,+388
7183 ,7183,47VCP2240,,24,+193,2-19,1HO6833,1JE480,5796,,,,,+386
7240 ,7240,47VCP2237,,23,+193,2-20,1HO6833,,5065,,,,,+386
7273 ,7273,000000000,,23,+193,3-04,1HO6833,,4386,,,,,+386
7452 ,7452,47VCP2561,,20,+193,6-15,1HO6833,,4423,,,,,+386
7814 ,7814,47VEB6076,,15,+193,9-25,1HO9541,,4385,,,,,+385
7872 ,7872,47VEB6058,,15,+193,,14HO4239,,1983,,,,,+386
7876 ,7876,47VEB6056,,15,+193,,1HO6833,,4365,,,,,+386
7911 ,7911,47VEB6051,,14,+193,,1HO9541,,4442,,,,,+385
7932 ,7932,47VEB6337,,14,+193,,501HO8598,1HO6721,6376,-90,+1,-5,+129,+256
8015 ,8015,47VEB6368,,13,+193,,501HO6833,HB,6438,,,,,+386
8082 ,8082,47VEB6502,,12,+193,,501HO6833,183HO169,6428,,,,,+386
8288 ,8288,000000000,,9,+193,,1HO7336,9HO2575,5149,+135,-4,+3,+196,+190
8372 ,8372,47VEB6882,,7,+193,,1HO8430,11HO6159,6082,+327,-4,+7,+33,+353
7401 ,7401,47VCP2452,,21,+192,7-06,507HO6838,1HO7235,6003,+489,+13,+21,+157,+227
8260 ,8260,000000000,,9,+191,,1HO2576,7HO6247,2280,-158,-36,-20,-129,+511E
